alunoid,campus,curso,anoingresso,periodoingresso,dataconclusao,forma_acesso_seletivo,rendabruta,ira,modalidade,genero,raca,idade,ficou_tempo_sem_estudar,razao_ausencia_educacional,quantidade_computadores,exclusivo_rede_publica,companhia_domiciliar,mae_nivel_escolaridade,pai_nivel_escolaridade,quantidade_notebooks,estado_civil,qtd_filhos,tipo_area_residencial,trabalha,situacao,pontuacao_seletivo,percentual_frequencia,reprovacoes,idioma
110844,ITZ,Licenciatura em Física - Imperatriz,2019,1,,COT,998.0,6.83,Licenciatura,M,Branca,22,False,,0.0,False,Mãe,Ensino superior incompleto,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Trabalho informal/Bico,Cancelado,,98,2,True
110908,SRM,GRADUAÇÃO EM AGRONOMIA,2019,1,,CON,700.0,0.0,Bacharelado,M,Branca,22,False,,,False,Amigo(s),Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Cancelado,,100,0,True
144639,BTC,Buriticupu - Licenciatura em Biologia Enem - Noturno,2021,2,,CON,1000.0,4.07,Licenciatura,M,Branca,26,False,,0.0,False,Tios,Ensino médio incompleto,Não conhece,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,93,3,True
81089,CAX,Caxias - Bacharelado em Zootecnia,2017,1,,CON,1498.0,8.64,Bacharelado,M,Parda,29,False,,0.0,False,Mãe,Ensino fundamental incompleto,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Empresa privada,Trancado Voluntariamente,,99,0,False
130877,MTC,Licenciatura em Química EAD,2020,1,,CON,500.0,7.65,Licenciatura,F,Parda,29,False,,,False,Cônjuge,Ensino fundamental incompleto,Ensino fundamental incompleto,1.0,União Estável,1,Urbano,Autônomo,Matriculado,,100,1,False
103716,CAX,Caxias - Licenciatura em Formação Pedagógica para Graduados não Licenciados,2018,2,,CON,4000.0,9.59,Licenciatura,M,Parda,38,False,,,False,Outro,Pós-gradução completa,Ensino fundamental incompleto,,Solteiro(a),0,Urbano,Trabalha com vínculo empregatício,Matriculado,,100,0,True
93874,COD,Licenciatura em Química,2018,1,,CON,454.0,8.94,Licenciatura,M,Parda,22,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,99,1,False
139867,SJP,Bacharelado em Administração,2021,1,,CON,1000.0,8.61,Bacharelado,F,PARDA,27,False,,0.0,False,Parentes,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Empresa privada,Trancado Voluntariamente,,99,0,False
60435,SJP,Sjp - Bacharelado em Administração - Superior,2015,1,2019-04-25,,1000.0,8.8,Bacharelado,M,Parda,27,False,,0.0,False,Pais,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Trabalho informal/Bico,Formado,,100,0,False
50286,ITZ,Bacharelado em Engenharia Elétrica  Imperatriz,2014,2,2022-07-10,CON,0.0,7.89,Bacharelado,M,Parda,27,False,,1.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Formado,,100,0,True
112717,SRM,GRADUAÇÃO EM AGRONOMIA,2019,1,,COT,1212.0,7.5,Bacharelado,M,Preta,22,False,,0.0,False,Sozinho,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),1,Não informado,Nunca trabalhou,Matriculado,,96,3,False
153308,MTC,Licenciatura em Física,2022,1,,COT,450.0,0.0,Licenciatura,M,Preta,20,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Rural,Nunca trabalhou,Matriculado,,95,0,False
93808,BAC,Licenciatura Plena em Química (sisu),2018,1,,CON,2190.69,8.5,Licenciatura,M,Parda,21,False,,0.0,False,Mãe,Pós-gradução completa,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matrícula Vínculo Institucional,,90,0,False
4506,MTC,Licenciatura em Matemática,2005,1,,CON,0.0,6.58,Licenciatura,M,Branca,35,False,,0.0,False,Cônjuge,Ensino médio incompleto,Ensino superior completo,1.0,Casado(a),1,Rural,Serviço público,Concludente,,100,0,False
94902,TMN,Curso de Licenciatura em Ciências Biológicas,2018,1,,COT,9.9,0.27,Licenciatura,M,Preta,29,False,,,False,Outro,Ensino superior completo,Ensino fundamental completo,,Solteiro(a),1,Urbano,Autônomo,Matriculado,,75,27,False
69336,COD,Licenciatura em Química,2016,1,,CON,800.0,6.27,Licenciatura,M,Parda,24,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),1,Urbano,Não está trabalhando,Matriculado,,95,0,False
114186,MTC,Licenciatura em Matemática,2019,1,,COT,2897.05,8.81,Licenciatura,M,Parda,25,False,,1.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,98,0,False
154353,ITZ,Bacharelado em Ciência da Computação Imperatriz,2022,1,,CON,2800.0,0.0,Bacharelado,M,Branca,23,False,,,False,Mãe,Ensino superior completo,Ensino médio completo,,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,97,0,False
81308,SIN,Santa Inês - Bacharelado em Administração - Noturno,2017,1,,COT,900.0,6.81,Bacharelado,M,Parda,26,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Empresa privada,Matriculado,,87,0,True
154269,COD,Licenciatura em Química,2022,1,,CON,0.0,0.0,Licenciatura,M,Branca,18,False,,1.0,False,Mãe,Ensino médio completo,Ensino fundamental completo,,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,100,0,False
137110,SRM,GRADUAÇÃO EM AGRONOMIA,2021,1,,COT,0.0,8.0,Bacharelado,M,Branca,21,False,,0.0,False,Amigo(s),Ensino fundamental completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,97,0,False
113468,BAC,Bacharelado em Administração,2019,2,,CON,954.0,8.84,Bacharelado,M,Branca,26,False,,1.0,False,Mãe,Ensino médio completo,Ensino fundamental incompleto,,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,97,0,False
112438,BAC,Bacharelado em Administração,2019,1,,CON,800.0,0.0,Bacharelado,M,Branca,26,False,,1.0,False,Mãe,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Cancelamento Compulsório,,100,0,False
113780,MTC,Licenciatura em Biologia,2019,1,,CON,2500.0,7.72,Licenciatura,M,Parda,36,False,,0.0,False,Pais,Ensino superior completo,Ensino superior completo,1.0,Solteiro(a),0,Rural,Não está trabalhando,Matriculado,,87,4,True
114912,CAX,Caxias - Licenciatura em Química,2019,2,,COT,300.0,7.21,Licenciatura,M,Parda,23,False,,0.0,False,Parentes,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Cancelado,,99,1,False
125623,CAX,Caxias - Licenciatura em Matemática,2020,1,,COT,300.0,5.94,Licenciatura,M,Parda,23,False,,0.0,False,Pais,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Jubilado,,99,2,False
69068,ITZ,Licenciatura em Física - Imperatriz,2016,1,,COT,1250.0,2.23,Licenciatura,M,Preta,27,False,,,False,Pais,Ensino fundamental incompleto,Ensino médio completo,,Divorciado(a),1,Urbano,Não está trabalhando,Trancada,,97,0,False
74930,CAX,Caxias - Bacharelado em Zootecnia,2016,2,2021-12-13,CON,1700.0,7.82,Bacharelado,M,Parda,25,False,,1.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Formado,,98,1,False
139663,ACA,Licenciatura em Química,2021,1,,CON,2500.0,0.0,Licenciatura,M,Parda,27,False,,0.0,False,Cônjuge,Ensino médio completo,Ensino médio incompleto,0.0,Casado(a),1,Urbano,Empresa privada,Cancelado,,100,0,False
113947,MTC,Licenciatura em Matemática,2019,1,,COT,0.0,5.23,Licenciatura,F,Parda,22,False,,1.0,False,Avô,Ensino médio completo,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,76,6,False
121475,BDC,Curso de Bacharelado em Administração,2020,1,,COT,1000.0,9.5,Bacharelado,M,Parda,20,False,,1.0,False,Mãe,Pós-gradução completa,Não Estudou,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,97,0,False
114355,MTC,Engenharia Elétrica Industrial,2019,1,,CON,1800.0,5.73,Bacharelado,M,Parda,27,False,,0.0,False,Amigo(s),Ensino superior completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Rural,Nunca trabalhou,Matriculado,,80,8,True
152572,CAX,Caxias - Bacharelado em Zootecnia,2022,1,,CON,5787.94,0.0,Bacharelado,M,Parda,16,False,,0.0,False,Sozinho,Pós-gradução completa,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,100,0,False
132120,MTC,Engenharia Elétrica Industrial,2020,2,,COT,0.0,3.61,Bacharelado,M,Parda,20,False,,1.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Rural,Autônomo,Matriculado,,84,7,False
115018,BTC,Buriticupu -  Bacharelado em Administração - Noturno,2019,2,,COT,1500.0,5.67,Bacharelado,M,Preta,26,False,,0.0,False,Cônjuge,Ensino fundamental incompleto,Ensino fundamental completo,1.0,Casado(a),0,Urbano,Empresa privada,Matriculado,,99,3,False
144240,BTC,Buriticupu -  Bacharelado em Administração - Noturno,2021,2,,CON,1100.0,9.23,Bacharelado,F,Branca,24,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,83,0,False
119371,SJP,Licenciatura em Matemática,2020,1,,COT,1000.0,6.66,Licenciatura,M,Parda,19,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,98,2,False
49887,ITZ,Bacharelado em Ciência da Computação Imperatriz,2014,1,,,3000.0,7.31,Bacharelado,M,Branca,27,False,,0.0,False,Parentes,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,100,0,True
6445,MTC,Licenciatura em Física,2008,2,,CON,1000.0,6.54,Licenciatura,M,Branca,36,False,,,False,Cônjuge,Ensino médio incompleto,Ensino médio completo,,Casado(a),0,Urbano,Serviço público,Aguardando ENADE,,99,0,False
125979,ITZ,Licenciatura em Física - Imperatriz,2020,1,,CON,3000.0,1.87,Licenciatura,F,Preta,21,False,,1.0,False,Mãe,Pós-graduação incompleta,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,78,8,True
77523,COD,Licenciatura em Química,2017,1,,,250.0,4.92,Licenciatura,M,Parda,26,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,0.0,Casado(a),2,Urbano,Não está trabalhando,Trancada,,100,0,True
151983,MAR,Licenciatura em Ciências Agrárias,2022,1,,CON,70000.0,0.0,Licenciatura,M,PARDA,18,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,96,0,False
125462,BAC,Licenciatura Plena em Química (sisu),2020,1,,CON,960.0,8.15,Licenciatura,M,Branca,20,False,,0.0,False,Mãe,Ensino superior completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,98,2,True
127047,MTC,Engenharia Elétrica Industrial,2020,1,,CON,0.0,3.26,Bacharelado,M,Preta,25,False,,1.0,False,Mãe,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Trabalha com vínculo empregatício,Matriculado,,92,8,True
31684,ZDC,Licenciatura em Química,2012,1,,CON,120.0,7.77,Licenciatura,M,Parda,30,False,,0.0,False,Parentes,Ensino fundamental completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,100,0,True
94765,TMN,Curso de Licenciatura em Ciências Biológicas,2018,1,,CON,0.0,2.32,Licenciatura,M,Branca,22,False,,,False,Pais,Ensino médio completo,Ensino fundamental incompleto,2.0,Solteiro(a),0,Urbano,Empresa privada,Trancada,,67,21,True
69856,MTC,Licenciatura em Química,2016,1,,COT,0.0,4.34,Licenciatura,M,Parda,28,False,,,False,Pais,Ensino médio completo,Ensino médio completo,,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,89,0,False
83512,MTC,Licenciatura em Química,2017,1,,CON,600.0,3.42,Licenciatura,F,Parda,24,False,,0.0,False,Sozinho,Ensino médio incompleto,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Empresa privada,Matriculado,,100,0,False
51463,COD,Bacharelado em Agronomia,2012,1,,,880.05,7.58,Bacharelado,F,Parda,28,False,,1.0,False,Pais,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,100,0,False
74108,SRM,Curso Licenciatura em Ciências Biológicas - São R. Mangabeiras,2016,2,2021-04-08,CON,1798.0,8.94,Licenciatura,F,Branca,30,False,,,False,Cônjuge,Ensino fundamental completo,Ensino fundamental incompleto,,Casado(a),1,Urbano,Não está trabalhando,Formado,,100,0,False
144282,MTC,Engenharia Elétrica Industrial,2021,2,,CON,1600.0,8.79,Bacharelado,M,PARDA,25,False,,0.0,False,Mãe,Ensino médio completo,Ensino superior completo,0.0,Solteiro(a),0,Urbano,Empresa privada,Matriculado,,100,0,False
82999,ZDC,Licenciatura em Matemática,2017,1,,CON,89.0,7.83,Licenciatura,M,Parda,22,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio incompleto,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,77,3,True
114180,BAC,Licenciatura Plena em Química (sisu),2019,1,,COT,600.0,8.42,Licenciatura,M,Parda,23,False,,0.0,False,Pais,Ensino médio incompleto,Ensino médio incompleto,0.0,Solteiro(a),0,Comunidade Quilombola,Nunca trabalhou,Matriculado,,99,1,False
74020,ACA,Licenciatura em Química,2016,2,,,892.0,5.83,Licenciatura,M,Parda,28,False,,0.0,False,Parentes,Não Estudou,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,92,0,False
125786,SJP,Licenciatura em Matemática,2020,1,,COT,3.0,0.0,Licenciatura,M,Parda,25,False,,0.0,False,Parentes,Ensino fundamental incompleto,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Trancada,,95,5,False
139518,COD,Licenciatura em Ciências Agrárias,2021,1,,COT,1100.0,8.38,Licenciatura,M,Parda,26,False,,,False,Tios,Ensino médio completo,Ensino médio completo,,Solteiro(a),0,Urbano,Trabalho informal/Bico,Matriculado,,98,0,False
98366,MTC,Licenciatura em Química,2018,1,,COT,600.0,6.83,Licenciatura,M,Parda,21,False,,0.0,False,Pais,Ensino médio completo,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Cancelado,,87,3,False
52266,SIN,Santa Inês - Licenciatura em Física,2014,1,2020-02-19,,0.0,6.77,Licenciatura,M,Preta,26,False,,0.0,False,Amigo(s),Ensino fundamental completo,Não sei informar,1.0,Solteiro(a),0,Urbano,Estágio ou bolsa,Formado,,100,0,False
103854,CAX,Caxias - Licenciatura em Pedagogia,2018,2,,CON,1000.0,3.6,Licenciatura,M,Parda,45,False,,1.0,False,Cônjuge,Não Estudou,Ensino fundamental incompleto,1.0,Casado(a),1,Urbano,Aposentado,Matriculado,,99,15,False
137409,ITZ,Bacharelado em Ciência da Computação Imperatriz,2021,1,,CON,0.0,9.64,Bacharelado,M,Preta,19,False,,0.0,False,Pais,Ensino fundamental incompleto,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,93,0,True
126323,MTC,Licenciatura em Matemática,2020,1,,CON,400.0,7.58,Licenciatura,M,Parda,33,True,Outra razão,0.0,False,Sozinho,Ensino médio completo,Ensino médio incompleto,1.0,Solteiro(a),1,Urbano,Empresa privada,Matriculado,,88,2,False
119020,SJR,Graduação Tecnológica em Processos Gerenciais,2020,1,,CON,1300.0,7.73,Tecnologia,M,Parda,33,True,Outra razão,0.0,False,Cônjuge,Ensino médio completo,Ensino fundamental completo,1.0,União Estável,1,Urbano,Não está trabalhando,Cancelado,,100,0,False
110220,SIN,Bacharelado em Engenharia da Computação,2019,1,,COT,0.0,4.9,Bacharelado,M,Parda,23,False,,1.0,False,Pais,Ensino superior completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Serviço público,Matriculado,,95,14,False
99041,SJP,Bacharelado em Administração,2018,1,,CON,600.0,8.38,Bacharelado,M,Branca,30,False,,0.0,False,Sozinho,Ensino médio incompleto,Alfabetizado,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Trancado Voluntariamente,,99,0,False
97854,MTC,Licenciatura em Matemática,2018,1,,CON,1376.32,7.99,Licenciatura,M,Parda,22,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Cancelado,,97,0,False
97105,COD,Licenciatura em Ciências Biológicas,2018,1,,CON,250.0,7.99,Licenciatura,M,Parda,23,True,Por motivo de saúde,0.0,False,Mãe,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,95,3,False
98467,ACA,Licenciatura em Química,2018,1,,COT,1565.0,8.19,Licenciatura,M,Preta,24,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Rural,Não está trabalhando,Matriculado,,97,1,False
113239,SJR,Graduação Tecnológica em Processos Gerenciais,2019,1,,CON,4800.0,3.84,Tecnologia,M,Parda,35,False,,0.0,False,Cônjuge,Ensino fundamental incompleto,Ensino médio completo,1.0,Casado(a),2,Urbano,Serviço público,Matriculado,,56,12,False
49870,ITZ,Bacharelado em Ciência da Computação Imperatriz,2014,1,,CON,0.0,7.1,Bacharelado,M,Parda,27,False,,0.0,False,Sozinho,Ensino superior completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,100,0,True
50328,CCH,Licenciatura em Artes Visuais,2014,1,2019-04-30,,2157.84,8.9,Licenciatura,M,Branca,30,False,,1.0,False,Pais,Ensino fundamental incompleto,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Formado,,100,0,False
114520,MTC,Engenharia Civil,2019,1,,COT,997.0,7.45,Bacharelado,M,Preta,21,False,,0.0,False,Mãe,Ensino médio incompleto,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Trancado Voluntariamente,,97,1,False
121564,BAC,Licenciatura Plena em Química (sisu),2020,1,,CON,2800.0,8.16,Licenciatura,M,Parda,28,False,,1.0,False,Mãe,Ensino médio completo,Ensino médio incompleto,1.0,Solteiro(a),0,Urbano,Trabalha com vínculo empregatício,Matriculado,,99,3,False
102376,ITZ,Bacharelado em Engenharia Elétrica  Imperatriz,2018,2,,COT,1996.0,7.92,Bacharelado,M,Parda,22,False,,1.0,False,Amigo(s),Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,97,2,True
125376,MAR,Licenciatura em Ciências Agrárias,2020,1,,COT,2248.93,0.33,Licenciatura,M,PRETA,20,False,,0.0,False,Pais,Ensino fundamental completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Autônomo,Jubilado,,75,8,False
63221,SRM,Curso Licenciatura em Ciências Biológicas - São R. Mangabeiras,2015,2,2019-07-05,CON,1200.0,9.24,Licenciatura,M,Preta,28,False,,0.0,False,Amigo(s),Ensino fundamental incompleto,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Formado,,100,0,False
152101,CAX,Caxias - Bacharelado em Ciência da Computação,2022,1,,COT,1800.0,0.0,Bacharelado,M,Parda,21,False,,0.0,False,Amigo(s),Pós-gradução completa,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Autônomo,Matriculado,,100,0,False
83769,MTC,Licenciatura em Biologia,2017,1,,CON,680.0,6.15,Licenciatura,M,Branca,23,False,,0.0,False,Pai,Ensino fundamental incompleto,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,80,0,False
103886,CAX,Caxias - Licenciatura em Formação Pedagógica para Graduados não Licenciados,2018,2,,COT,3500.0,1.4,Licenciatura,M,Preta,33,False,,0.0,False,Pais,Ensino fundamental incompleto,Não Estudou,1.0,Solteiro(a),0,Urbano,Trabalha com vínculo empregatício,Matriculado,,100,17,True
137167,MTC,Licenciatura em Matemática,2021,1,,CON,1200.0,8.64,Licenciatura,M,Branca,25,False,,0.0,False,Mãe,Ensino superior completo,Ensino superior completo,0.0,Solteiro(a),0,Urbano,Serviço público,Matriculado,,91,0,False
82215,ITZ,Bacharelado em Ciência da Computação Imperatriz,2017,1,,CON,4230.0,4.95,Bacharelado,M,Parda,23,False,,0.0,False,Parentes,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Trancada,,96,0,False
60866,MTC,Licenciatura em Biologia,2015,1,,,3000.0,7.74,Licenciatura,M,Branca,34,False,,0.0,False,Cônjuge,Ensino médio completo,Não sei informar,1.0,Casado(a),1,Urbano,Trabalha com vínculo empregatício,Trancada,,98,0,False
87206,BAR,Barreirinhas - Licenciatura em Ciências Biológicas,2017,2,,,937.0,2.58,Licenciatura,M,Parda,23,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Cancelamento Compulsório,,100,0,False
119570,SIN,Santa Inês - Licenciatura em Física,2020,1,,CON,300.0,3.39,Licenciatura,M,Preta,23,False,,0.0,False,Cônjuge,Pós-gradução completa,Ensino fundamental incompleto,0.0,Casado(a),1,Urbano,Autônomo,Matriculado,,80,9,False
137699,SJR,Graduação Tecnológica em Processos Gerenciais,2021,1,,COT,6100.0,9.71,Tecnologia,M,Parda,44,False,,,False,Mãe,Ensino superior incompleto,Ensino superior incompleto,0.0,Solteiro(a),0,Urbano,Estágio ou bolsa,Matriculado,,92,0,False
100101,MTC,Engenharia Elétrica Industrial,2013,2,,CON,24.0,7.35,Bacharelado,M,Parda,29,False,,0.0,False,Sozinho,Ensino médio completo,Ensino superior incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,100,0,True
126011,COD,Licenciatura em Matemática,2020,1,,COT,550.0,2.97,Licenciatura,M,Preta,23,False,,0.0,False,Pais,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,89,13,False
126401,ZDC,Licenciatura em Matemática,2020,1,,COT,5.0,1.1,Licenciatura,M,Preta,20,False,,0.0,False,Parentes,Ensino fundamental completo,Alfabetizado,0.0,Solteiro(a),0,Rural,Nunca trabalhou,Matriculado,,97,12,False
153437,CAX,Caxias - Bacharelado em Zootecnia,2022,1,,COT,0.0,0.0,Bacharelado,M,Parda,19,False,,0.0,False,Amigo(s),Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Cancelado,,100,0,False
95893,BAC,Licenciatura Plena em Química (sisu),2018,1,,COT,925.0,7.55,Licenciatura,M,Parda,22,False,,0.0,False,Pai,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,91,3,False
113935,MTC,Licenciatura em Biologia,2019,1,,COT,2090.0,7.36,Licenciatura,M,Preta,21,False,,0.0,False,Amigo(s),Alfabetizado,Alfabetizado,3.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,95,3,False
125952,BTC,Buriticupu - Licenciatura em Biologia Enem - Noturno,2020,2,,COT,1100.0,7.98,Licenciatura,M,Preta,22,False,,0.0,False,Pais,Não Estudou,Não Estudou,0.0,Solteiro(a),0,Urbano,Autônomo,Matriculado,,99,1,False
63175,MTC,Engenharia Civil,2015,2,,COT,1500.0,6.9,Bacharelado,F,Parda,34,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Autônomo,Matriculado,,98,0,False
69392,CCH,Licenciatura em Artes Visuais,2016,1,,CON,1300.0,6.84,Licenciatura,F,Branca,26,False,,0.0,False,Parentes,Ensino médio completo,Não sei informar,1.0,Solteiro(a),0,Urbano,Estágio ou bolsa,Matriculado,,91,0,False
132288,ITZ,Bacharelado em Engenharia Elétrica  Imperatriz,2020,2,,COT,1200.0,6.42,Bacharelado,M,Parda,19,False,,1.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Rural,Nunca trabalhou,Cancelado,,100,2,False
114286,MTC,Engenharia Civil,2019,1,,CON,8500.0,6.88,Bacharelado,F,Branca,32,False,,0.0,False,Parentes,Ensino superior completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Autônomo,Trancado Voluntariamente,,95,5,True
98377,MTC,Engenharia Mecânica Industrial,2018,1,,COT,3780.0,6.52,Bacharelado,M,Preta,22,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Rural,Nunca trabalhou,Matriculado,,91,7,False
61185,ACA,Licenciatura em Química,2015,1,,CON,0.0,7.85,Licenciatura,F,Parda,38,False,,0.0,False,Cônjuge,Alfabetizado,Alfabetizado,1.0,Casado(a),2,Urbano,Autônomo,Aguardando ENADE,,100,0,False
111488,SJR,Graduação Tecnológica em Processos Gerenciais,2019,1,,COT,3800.0,8.66,Tecnologia,F,Preta,46,False,,,False,Outro,Ensino fundamental completo,Ensino fundamental incompleto,,Solteiro(a),2,Urbano,Serviço público,Matriculado,,83,1,False
50903,CAX,Caxias - Bacharelado em Ciência da Computação,2014,1,2021-02-25,CON,3404.0,7.7,Bacharelado,M,Branca,29,False,,1.0,False,Parentes,Ensino médio incompleto,Ensino médio incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Formado,,100,0,False
78449,TMN,Curso de Licenciatura em Ciências Biológicas,2017,1,2021-06-28,COT,700.0,8.82,Licenciatura,M,Preta,25,False,,0.0,False,Mãe,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Formado,,100,0,False
75778,MTC,Licenciatura em Biologia - Lb,2016,2,,CON,2510.0,0.0,Licenciatura,M,Parda,35,False,,0.0,False,Pais,Ensino fundamental incompleto,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Serviço público,Matriculado,,100,0,True
154167,COD,Bacharelado em Agronomia,2022,1,,CON,400.0,0.0,Bacharelado,M,Parda,19,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio incompleto,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,93,0,False
125541,BTC,Buriticupu - Licenciatura em Biologia Enem - Noturno,2020,2,,COT,3212.0,9.19,Licenciatura,M,Parda,34,False,,0.0,False,Mãe,Não Estudou,Não Estudou,0.0,Solteiro(a),0,Urbano,Serviço público,Matriculado,,99,0,False
102377,ITZ,Bacharelado em Engenharia Elétrica  Imperatriz,2018,2,,COT,0.0,7.51,Bacharelado,M,Preta,41,False,,0.0,False,Parentes,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),1,Urbano,Não está trabalhando,Matriculado,,98,3,False
